instanceid,courseId,gradingRule
DTEK8110_2015,DTEK8110,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",DEF harjd[0..9]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",DEF harjf[0..6]: ""Harjoitustehtävä f"",pisteet = harja+harjb+harjc+harjd+harje+harjf+0, arvosana = IF pisteet < 21 THEN 0 ELSE 5 }"
DTEK8110_2016,DTEK8110,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..7]: ""Harjoitustehtävä d"",DEF harje[0..9]: ""Harjoitustehtävä e"",DEF harjf[0..8]: ""Harjoitustehtävä f"",DEF harjg[0..9]: ""Harjoitustehtävä g"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+0, arvosana = IF pisteet < 29 THEN 0 ELSE 5 }"
DTEK8110_2017,DTEK8110,"{DEF harja[0..5]: ""Harjoitustehtävä a"",pisteet = harja+0, arvosana = IF pisteet < 2 THEN 0 ELSE 5 }"
DTEK8110_2018,DTEK8110,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..8]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",pisteet = harja+harjb+harjc+harjd+0, arvosana = IF pisteet < 14 THEN 0 ELSE 5 }"
DTEK8110_2019,DTEK8110,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",DEF harje[0..9]: ""Harjoitustehtävä e"",DEF harjf[0..9]: ""Harjoitustehtävä f"",DEF harjg[0..9]: ""Harjoitustehtävä g"",DEF harjh[0..5]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 29 THEN 0 ELSE 5 }"
TKO_2005_2015,TKO_2005,"{DEF harja[0..6]: ""Harjoitustehtävä a"",pisteet = harja+0, arvosana = IF pisteet < 3 THEN 0 ELSE 5 }"
TKO_2005_2016,TKO_2005,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..7]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",DEF harjd[0..7]: ""Harjoitustehtävä d"",DEF harje[0..9]: ""Harjoitustehtävä e"",DEF harjf[0..7]: ""Harjoitustehtävä f"",DEF harjg[0..8]: ""Harjoitustehtävä g"",DEF harjh[0..5]: ""Harjoitustehtävä h"",DEF harji[0..9]: ""Harjoitustehtävä i"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+harji+0, arvosana = IF pisteet < 33 THEN 0 ELSE 5 }"
TKO_2005_2017,TKO_2005,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",DEF harje[0..5]: ""Harjoitustehtävä e"",DEF harjf[0..5]: ""Harjoitustehtävä f"",DEF harjg[0..6]: ""Harjoitustehtävä g"",DEF harjh[0..8]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 25 THEN 0 ELSE 5 }"
TKO_2005_2018,TKO_2005,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",DEF harje[0..8]: ""Harjoitustehtävä e"",DEF harjf[0..8]: ""Harjoitustehtävä f"",pisteet = harja+harjb+harjc+harjd+harje+harjf+0, arvosana = IF pisteet < 25 THEN 0 ELSE 5 }"
TKO_2005_2019,TKO_2005,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",DEF harjd[0..7]: ""Harjoitustehtävä d"",pisteet = harja+harjb+harjc+harjd+0, arvosana = IF pisteet < 13 THEN 0 ELSE 5 }"
TKO_2029_2015,TKO_2029,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",DEF harjd[0..7]: ""Harjoitustehtävä d"",DEF harje[0..8]: ""Harjoitustehtävä e"",pisteet = harja+harjb+harjc+harjd+harje+0, arvosana = IF pisteet < 17 THEN 0 ELSE 5 }"
TKO_2029_2016,TKO_2029,"{DEF harja[0..8]: ""Harjoitustehtävä a"",pisteet = harja+0, arvosana = IF pisteet < 4 THEN 0 ELSE 5 }"
TKO_2029_2017,TKO_2029,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..8]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",DEF harje[0..7]: ""Harjoitustehtävä e"",DEF harjf[0..6]: ""Harjoitustehtävä f"",DEF harjg[0..6]: ""Harjoitustehtävä g"",DEF harjh[0..7]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 27 THEN 0 ELSE 5 }"
TKO_2029_2018,TKO_2029,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..8]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",DEF harje[0..5]: ""Harjoitustehtävä e"",DEF harjf[0..5]: ""Harjoitustehtävä f"",pisteet = harja+harjb+harjc+harjd+harje+harjf+0, arvosana = IF pisteet < 21 THEN 0 ELSE 5 }"
TKO_2029_2019,TKO_2029,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..7]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",DEF harje[0..8]: ""Harjoitustehtävä e"",DEF harjf[0..6]: ""Harjoitustehtävä f"",DEF harjg[0..9]: ""Harjoitustehtävä g"",DEF harjh[0..8]: ""Harjoitustehtävä h"",DEF harji[0..5]: ""Harjoitustehtävä i"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+harji+0, arvosana = IF pisteet < 29 THEN 0 ELSE 5 }"
TKO_2038_2015,TKO_2038,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",DEF harje[0..7]: ""Harjoitustehtävä e"",DEF harjf[0..8]: ""Harjoitustehtävä f"",DEF harjg[0..7]: ""Harjoitustehtävä g"",DEF harjh[0..5]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 28 THEN 0 ELSE 5 }"
TKO_2038_2016,TKO_2038,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",DEF harjd[0..9]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",pisteet = harja+harjb+harjc+harjd+harje+0, arvosana = IF pisteet < 18 THEN 0 ELSE 5 }"
TKO_2038_2017,TKO_2038,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..9]: ""Harjoitustehtävä d"",DEF harje[0..8]: ""Harjoitustehtävä e"",pisteet = harja+harjb+harjc+harjd+harje+0, arvosana = IF pisteet < 19 THEN 0 ELSE 5 }"
TKO_2038_2018,TKO_2038,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",pisteet = harja+harjb+0, arvosana = IF pisteet < 6 THEN 0 ELSE 5 }"
TKO_2038_2019,TKO_2038,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..7]: ""Harjoitustehtävä b"",DEF harjc[0..8]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",DEF harje[0..5]: ""Harjoitustehtävä e"",DEF harjf[0..9]: ""Harjoitustehtävä f"",DEF harjg[0..8]: ""Harjoitustehtävä g"",DEF harjh[0..9]: ""Harjoitustehtävä h"",DEF harji[0..5]: ""Harjoitustehtävä i"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+harji+0, arvosana = IF pisteet < 32 THEN 0 ELSE 5 }"
TKO_2081_2015,TKO_2081,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",pisteet = harja+harjb+harjc+harjd+0, arvosana = IF pisteet < 12 THEN 0 ELSE 5 }"
TKO_2081_2016,TKO_2081,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",DEF harjf[0..5]: ""Harjoitustehtävä f"",DEF harjg[0..5]: ""Harjoitustehtävä g"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+0, arvosana = IF pisteet < 22 THEN 0 ELSE 5 }"
TKO_2081_2017,TKO_2081,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",pisteet = harja+harjb+0, arvosana = IF pisteet < 7 THEN 0 ELSE 5 }"
TKO_2081_2018,TKO_2081,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..9]: ""Harjoitustehtävä d"",DEF harje[0..7]: ""Harjoitustehtävä e"",DEF harjf[0..7]: ""Harjoitustehtävä f"",DEF harjg[0..6]: ""Harjoitustehtävä g"",DEF harjh[0..5]: ""Harjoitustehtävä h"",DEF harji[0..5]: ""Harjoitustehtävä i"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+harji+0, arvosana = IF pisteet < 28 THEN 0 ELSE 5 }"
TKO_2081_2019,TKO_2081,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",DEF harje[0..8]: ""Harjoitustehtävä e"",pisteet = harja+harjb+harjc+harjd+harje+0, arvosana = IF pisteet < 16 THEN 0 ELSE 5 }"
TKO_2096_2015,TKO_2096,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",DEF harje[0..8]: ""Harjoitustehtävä e"",DEF harjf[0..8]: ""Harjoitustehtävä f"",DEF harjg[0..8]: ""Harjoitustehtävä g"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+0, arvosana = IF pisteet < 25 THEN 0 ELSE 5 }"
TKO_2096_2016,TKO_2096,"{DEF harja[0..7]: ""Harjoitustehtävä a"",pisteet = harja+0, arvosana = IF pisteet < 3 THEN 0 ELSE 5 }"
TKO_2096_2017,TKO_2096,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",pisteet = harja+harjb+0, arvosana = IF pisteet < 6 THEN 0 ELSE 5 }"
TKO_2096_2018,TKO_2096,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",pisteet = harja+harjb+harjc+harjd+0, arvosana = IF pisteet < 15 THEN 0 ELSE 5 }"
TKO_2096_2019,TKO_2096,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",pisteet = harja+harjb+harjc+0, arvosana = IF pisteet < 9 THEN 0 ELSE 5 }"
TKO_2103_2015,TKO_2103,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",DEF harjd[0..7]: ""Harjoitustehtävä d"",DEF harje[0..7]: ""Harjoitustehtävä e"",DEF harjf[0..6]: ""Harjoitustehtävä f"",DEF harjg[0..7]: ""Harjoitustehtävä g"",DEF harjh[0..6]: ""Harjoitustehtävä h"",DEF harji[0..8]: ""Harjoitustehtävä i"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+harji+0, arvosana = IF pisteet < 31 THEN 0 ELSE 5 }"
TKO_2103_2016,TKO_2103,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",DEF harje[0..8]: ""Harjoitustehtävä e"",pisteet = harja+harjb+harjc+harjd+harje+0, arvosana = IF pisteet < 17 THEN 0 ELSE 5 }"
TKO_2103_2017,TKO_2103,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",pisteet = harja+harjb+harjc+0, arvosana = IF pisteet < 8 THEN 0 ELSE 5 }"
TKO_2103_2018,TKO_2103,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",DEF harje[0..7]: ""Harjoitustehtävä e"",DEF harjf[0..8]: ""Harjoitustehtävä f"",pisteet = harja+harjb+harjc+harjd+harje+harjf+0, arvosana = IF pisteet < 19 THEN 0 ELSE 5 }"
TKO_2103_2019,TKO_2103,"{DEF harja[0..6]: ""Harjoitustehtävä a"",pisteet = harja+0, arvosana = IF pisteet < 3 THEN 0 ELSE 5 }"
TKO_3103_2015,TKO_3103,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..9]: ""Harjoitustehtävä d"",DEF harje[0..5]: ""Harjoitustehtävä e"",DEF harjf[0..9]: ""Harjoitustehtävä f"",DEF harjg[0..9]: ""Harjoitustehtävä g"",DEF harjh[0..9]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 31 THEN 0 ELSE 5 }"
TKO_3103_2016,TKO_3103,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",DEF harje[0..7]: ""Harjoitustehtävä e"",DEF harjf[0..7]: ""Harjoitustehtävä f"",DEF harjg[0..7]: ""Harjoitustehtävä g"",DEF harjh[0..7]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 28 THEN 0 ELSE 5 }"
TKO_3103_2017,TKO_3103,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",pisteet = harja+harjb+harjc+harjd+0, arvosana = IF pisteet < 16 THEN 0 ELSE 5 }"
TKO_3103_2018,TKO_3103,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..7]: ""Harjoitustehtävä b"",DEF harjc[0..8]: ""Harjoitustehtävä c"",pisteet = harja+harjb+harjc+0, arvosana = IF pisteet < 11 THEN 0 ELSE 5 }"
TKO_3103_2019,TKO_3103,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",DEF harjf[0..7]: ""Harjoitustehtävä f"",DEF harjg[0..6]: ""Harjoitustehtävä g"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+0, arvosana = IF pisteet < 21 THEN 0 ELSE 5 }"
TKO_3104_2015,TKO_3104,"{DEF harja[0..9]: ""Harjoitustehtävä a"",pisteet = harja+0, arvosana = IF pisteet < 4 THEN 0 ELSE 5 }"
TKO_3104_2016,TKO_3104,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..9]: ""Harjoitustehtävä d"",DEF harje[0..8]: ""Harjoitustehtävä e"",DEF harjf[0..8]: ""Harjoitustehtävä f"",DEF harjg[0..5]: ""Harjoitustehtävä g"",DEF harjh[0..8]: ""Harjoitustehtävä h"",DEF harji[0..6]: ""Harjoitustehtävä i"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+harji+0, arvosana = IF pisteet < 33 THEN 0 ELSE 5 }"
TKO_3104_2017,TKO_3104,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..7]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",DEF harjd[0..9]: ""Harjoitustehtävä d"",DEF harje[0..7]: ""Harjoitustehtävä e"",pisteet = harja+harjb+harjc+harjd+harje+0, arvosana = IF pisteet < 17 THEN 0 ELSE 5 }"
TKO_3104_2018,TKO_3104,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..7]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",DEF harjf[0..8]: ""Harjoitustehtävä f"",DEF harjg[0..7]: ""Harjoitustehtävä g"",DEF harjh[0..7]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 25 THEN 0 ELSE 5 }"
TKO_3104_2019,TKO_3104,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..7]: ""Harjoitustehtävä b"",pisteet = harja+harjb+0, arvosana = IF pisteet < 6 THEN 0 ELSE 5 }"
TKO_3107_2015,TKO_3107,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",DEF harje[0..9]: ""Harjoitustehtävä e"",DEF harjf[0..6]: ""Harjoitustehtävä f"",DEF harjg[0..8]: ""Harjoitustehtävä g"",DEF harjh[0..6]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 26 THEN 0 ELSE 5 }"
TKO_3107_2016,TKO_3107,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",DEF harjd[0..9]: ""Harjoitustehtävä d"",DEF harje[0..7]: ""Harjoitustehtävä e"",pisteet = harja+harjb+harjc+harjd+harje+0, arvosana = IF pisteet < 19 THEN 0 ELSE 5 }"
TKO_3107_2017,TKO_3107,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..7]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",DEF harje[0..5]: ""Harjoitustehtävä e"",DEF harjf[0..9]: ""Harjoitustehtävä f"",DEF harjg[0..5]: ""Harjoitustehtävä g"",DEF harjh[0..9]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 26 THEN 0 ELSE 5 }"
TKO_3107_2018,TKO_3107,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",DEF harje[0..5]: ""Harjoitustehtävä e"",DEF harjf[0..6]: ""Harjoitustehtävä f"",pisteet = harja+harjb+harjc+harjd+harje+harjf+0, arvosana = IF pisteet < 20 THEN 0 ELSE 5 }"
TKO_3107_2019,TKO_3107,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..8]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",DEF harje[0..9]: ""Harjoitustehtävä e"",DEF harjf[0..8]: ""Harjoitustehtävä f"",pisteet = harja+harjb+harjc+harjd+harje+harjf+0, arvosana = IF pisteet < 22 THEN 0 ELSE 5 }"
TKO_3108_2015,TKO_3108,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..7]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",pisteet = harja+harjb+harjc+0, arvosana = IF pisteet < 12 THEN 0 ELSE 5 }"
TKO_3108_2016,TKO_3108,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",DEF harjd[0..7]: ""Harjoitustehtävä d"",DEF harje[0..5]: ""Harjoitustehtävä e"",DEF harjf[0..6]: ""Harjoitustehtävä f"",DEF harjg[0..6]: ""Harjoitustehtävä g"",DEF harjh[0..9]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 28 THEN 0 ELSE 5 }"
TKO_3108_2017,TKO_3108,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",DEF harje[0..5]: ""Harjoitustehtävä e"",DEF harjf[0..5]: ""Harjoitustehtävä f"",pisteet = harja+harjb+harjc+harjd+harje+harjf+0, arvosana = IF pisteet < 21 THEN 0 ELSE 5 }"
TKO_3108_2018,TKO_3108,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",DEF harje[0..8]: ""Harjoitustehtävä e"",pisteet = harja+harjb+harjc+harjd+harje+0, arvosana = IF pisteet < 17 THEN 0 ELSE 5 }"
TKO_3108_2019,TKO_3108,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",DEF harjd[0..9]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",DEF harjf[0..6]: ""Harjoitustehtävä f"",DEF harjg[0..7]: ""Harjoitustehtävä g"",DEF harjh[0..7]: ""Harjoitustehtävä h"",DEF harji[0..7]: ""Harjoitustehtävä i"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+harji+0, arvosana = IF pisteet < 30 THEN 0 ELSE 5 }"
TKO_3109_2015,TKO_3109,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..7]: ""Harjoitustehtävä b"",DEF harjc[0..8]: ""Harjoitustehtävä c"",DEF harjd[0..7]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",DEF harjf[0..5]: ""Harjoitustehtävä f"",pisteet = harja+harjb+harjc+harjd+harje+harjf+0, arvosana = IF pisteet < 20 THEN 0 ELSE 5 }"
TKO_3109_2016,TKO_3109,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..7]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",DEF harjf[0..5]: ""Harjoitustehtävä f"",DEF harjg[0..6]: ""Harjoitustehtävä g"",DEF harjh[0..6]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 24 THEN 0 ELSE 5 }"
TKO_3109_2017,TKO_3109,"{DEF harja[0..8]: ""Harjoitustehtävä a"",pisteet = harja+0, arvosana = IF pisteet < 4 THEN 0 ELSE 5 }"
TKO_3109_2018,TKO_3109,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",DEF harje[0..8]: ""Harjoitustehtävä e"",DEF harjf[0..5]: ""Harjoitustehtävä f"",DEF harjg[0..7]: ""Harjoitustehtävä g"",DEF harjh[0..7]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 29 THEN 0 ELSE 5 }"
TKO_3109_2019,TKO_3109,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",pisteet = harja+harjb+0, arvosana = IF pisteet < 8 THEN 0 ELSE 5 }"
TKO_3110_2015,TKO_3110,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",DEF harje[0..9]: ""Harjoitustehtävä e"",DEF harjf[0..9]: ""Harjoitustehtävä f"",DEF harjg[0..9]: ""Harjoitustehtävä g"",DEF harjh[0..5]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 31 THEN 0 ELSE 5 }"
TKO_3110_2016,TKO_3110,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",pisteet = harja+harjb+harjc+0, arvosana = IF pisteet < 7 THEN 0 ELSE 5 }"
TKO_3110_2017,TKO_3110,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",pisteet = harja+harjb+0, arvosana = IF pisteet < 5 THEN 0 ELSE 5 }"
TKO_3110_2018,TKO_3110,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",pisteet = harja+harjb+0, arvosana = IF pisteet < 6 THEN 0 ELSE 5 }"
